IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.144
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.019
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.038
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.006
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.102
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.626
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.268
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.626
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.9
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.141
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.385
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.626
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.796
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.934
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.065
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.312
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.019
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.323
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.377
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",584,"Marshall Islands","MH","MHL",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-3.484
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.228
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.376
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.364
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.376
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.421
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.582
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.685
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.397
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.154
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.878
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.038
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.765
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.785
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.814
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.822
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.843
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.45
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.544
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.52
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.652
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.723
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.776
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.706
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.385
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.373
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.242
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.067
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.101
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.073
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.112
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.045
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.146
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.124
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.231
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.13
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",585,"Palau","PW","PLW",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-0.243
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.45
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.168
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.566
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.973
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.814
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.964
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.859
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.798
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.725
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.719
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.928
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.668
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.239
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.467
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.47
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.339
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.424
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.855
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.504
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.577
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.367
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.11
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.706
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.549
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.452
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.354
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.251
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.575
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.672
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.711
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.894
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.879
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.619
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.48
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.539
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",586,"Pakistan","PK","PAK",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.58
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.142
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.104
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.084
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.071
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.051
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.029
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.016
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.005
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.989
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.974
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.954
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.939
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.921
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.907
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.903
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.867
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.841
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.827
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.815
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.794
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.774
